customerID,Churn,ChurnFlag,tenure,tenure_band,MonthlyCharges,monthly_band,TotalCharges,customer_value,services_count,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Partner_bin,Dependents_bin,PhoneService_bin,PaperlessBilling_bin,OnlineSecurity_active,OnlineBackup_active,DeviceProtection_active,TechSupport_active,StreamingTV_active,StreamingMovies_active,MultipleLines_active
8097-OMULG,No,0,59,49-72,76.75,"(58.83, 79.1]",4541.9,4528.25,5,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),1,1,1,0,0,1,1,1,1,1,0
6013-BHCAW,No,0,61,49-72,81.0,"(79.1, 94.25]",4976.15,4941.0,5,Male,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,1,1,1,0,0,1,1,1,1,1
0401-WDBXM,No,0,72,49-72,105.55,"(94.25, 118.75]",7542.25,7599.599999999999,5,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,1,1,1,1,0,1,0,1,1,1
3387-PLKUI,No,0,13,13-24,18.8,"(18.249, 25.05]",251.25,244.4,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
6096-EGVTU,No,0,64,49-72,24.9,"(18.249, 25.05]",1595.5,1593.6,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1,1,1,0,0,0,0,0,0,0,1
3797-VTIDR,Yes,1,1,1-6,23.45,"(18.249, 25.05]",23.45,23.45,0,Male,0,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,0,1,0,0,0,0,0,0,0
5081-NWSUP,No,0,10,7-12,64.9,"(58.83, 79.1]",685.55,649.0,3,Female,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,0,0,1,0,0,1,0,1,0,1,0
2580-ATZSQ,No,0,65,49-72,61.35,"(58.83, 79.1]",3874.1,3987.75,3,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),1,1,1,0,1,1,1,0,0,0,0
8085-MSNLK,No,0,62,49-72,113.95,"(94.25, 118.75]",6891.4,7064.900000000001,7,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1,0,1,0,1,1,1,1,1,1,1
9691-HKOVS,No,0,55,49-72,90.15,"(79.1, 94.25]",4916.95,4958.25,7,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1,0,1,1,1,1,1,1,1,1,1
9881-VCZEP,No,0,25,25-48,54.1,"(25.05, 58.83]",1373.0,1352.5,2,Female,0,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1,0,1,0,0,1,0,0,0,0,1
9526-BIHHD,Yes,1,1,1-6,29.7,"(25.05, 58.83]",29.7,29.7,1,Male,0,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0,0,0,0,1,0,0,0,0,0,0
8757-TFHHJ,No,0,1,1-6,49.8,"(25.05, 58.83]",49.8,49.8,1,Male,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0,1,1,1,0,0,0,0,0,0
4523-WXCEF,Yes,1,59,49-72,101.1,"(94.25, 118.75]",6039.9,5964.9,4,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,1,0,1,0,0,1,0,0,1,1,1
1468-DEFNC,No,0,64,49-72,24.4,"(18.249, 25.05]",1548.65,1561.6,1,Male,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,0,0,1
5119-KEPFY,No,0,36,25-48,95.0,"(94.25, 118.75]",3440.25,3420.0,3,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0,1,1,0,0,0,0,1,1,1
8364-TRMMK,Yes,1,3,1-6,50.65,"(25.05, 58.83]",151.3,151.95,1,Female,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,1
0916-KNFAJ,No,0,61,49-72,69.9,"(58.83, 79.1]",4226.7,4263.900000000001,4,Male,0,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,1,0,1,1,1,0,1,0,0,1,1
8319-QBEHW,No,0,26,25-48,39.95,"(25.05, 58.83]",1023.75,1038.7,2,Male,0,No,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),0,1,0,1,0,1,0,0,1,0,0
3063-QFSZL,Yes,1,1,1-6,55.4,"(25.05, 58.83]",55.4,55.4,1,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,1,0
8775-LHDJH,Yes,1,1,1-6,90.6,"(79.1, 94.25]",90.6,90.6,3,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,0,1,1,0,1,0,0,1,0,1
9625-QNLUX,No,0,68,49-72,103.25,"(94.25, 118.75]",7074.4,7021.0,5,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1,1,1,1,1,1,1,0,1,1,0
3097-NQYSN,Yes,1,2,1-6,86.85,"(79.1, 94.25]",156.35,173.7,2,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1,0,1,1,0,0,0,0,1,0,1
4024-CSNBY,No,0,72,49-72,94.25,"(79.1, 94.25]",6849.75,6786.0,5,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),1,0,1,1,1,1,1,1,0,0,1
7110-BDTWG,No,0,71,49-72,47.05,"(25.05, 58.83]",3263.6,3340.5499999999997,3,Female,0,Yes,No,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,1,0,0,1,0,0,1,1,0,1,0
7493-GVFIO,No,0,57,49-72,20.55,"(18.249, 25.05]",1252.85,1171.3500000000001,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0,1,0,0,0,0,0,0,0,0
0690-SRQID,No,0,4,1-6,19.65,"(18.249, 25.05]",67.55,78.6,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
9605-WGJVW,No,0,1,1-6,70.2,"(58.83, 79.1]",70.2,70.2,0,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
9114-DPSIA,No,0,72,49-72,81.0,"(79.1, 94.25]",5750.0,5832.0,6,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1,1,1,0,1,1,1,1,0,1,1
4700-UBQMV,No,0,21,13-24,75.9,"(58.83, 79.1]",1549.75,1593.9,4,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1,1,1,1,1,0,0,0,1,1,1
7711-GQBZC,No,0,71,49-72,24.7,"(18.249, 25.05]",1810.55,1753.7,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,1
3565-UNOCC,Yes,1,29,25-48,99.05,"(94.25, 118.75]",2952.85,2872.45,4,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0,1,1,0,0,1,0,1,1,1
4627-MIHJH,No,0,69,49-72,110.25,"(94.25, 118.75]",7467.55,7607.25,6,Female,1,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,0,1,0,1,0,1,1,1,1,1
9795-NREXC,No,0,64,49-72,85.0,"(79.1, 94.25]",5484.4,5440.0,6,Female,0,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,0,1,1,1,0,1,1,1,1,1
8573-CGOCC,No,0,16,13-24,19.75,"(18.249, 25.05]",294.9,316.0,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0,0,1,0,0,0,0,0,0,0,0
7356-AYNJP,No,0,4,1-6,23.9,"(18.249, 25.05]",97.5,95.6,1,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,0,1,0,0,0,0,0,0,0,1
9249-FXSCK,Yes,1,52,49-72,111.25,"(94.25, 118.75]",5916.45,5785.0,6,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,0,1,1,1,1,0,1,1,1,1
5493-SDRDQ,Yes,1,2,1-6,55.1,"(25.05, 58.83]",113.35,110.2,2,Male,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,1,0,1,0,0,0,0
6286-SUUWT,No,0,1,1-6,19.95,"(18.249, 25.05]",19.95,19.95,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
4819-HJPIW,No,0,18,13-24,25.15,"(25.05, 58.83]",476.8,452.7,0,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0,0,0,0,0,0,0,0,0,0
8654-DHAOW,No,0,2,1-6,54.15,"(25.05, 58.83]",101.65,108.3,2,Female,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,0,1,0,0,1,0,0,0,0,1
5438-QMDDL,No,0,19,13-24,59.8,"(58.83, 79.1]",1130.85,1136.2,2,Female,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,1,0,1,1,0,1,0,0,0,1,0
9812-GHVRI,No,0,40,25-48,83.85,"(79.1, 94.25]",3532.25,3354.0,2,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,1,1
5553-AOINX,No,0,66,49-72,104.9,"(94.25, 118.75]",6891.45,6923.400000000001,5,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,1,1,1,0,1,1,0,1,1,1
1228-ZLNBX,No,0,21,13-24,75.3,"(58.83, 79.1]",1570.7,1581.3,1,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,1
4226-KKDON,No,0,8,7-12,66.65,"(58.83, 79.1]",520.95,533.2,3,Male,0,No,No,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,1,0,1,1,0,0
3831-YCPUO,No,0,72,49-72,109.5,"(94.25, 118.75]",7854.9,7884.0,6,Female,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,1,1,1,1,1,1,1,1,1,0
7445-WMRBW,No,0,48,25-48,73.85,"(58.83, 79.1]",3581.4,3544.7999999999997,5,Female,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),0,0,1,1,0,1,1,1,1,0,1
3308-DGHKL,No,0,69,49-72,19.3,"(18.249, 25.05]",1447.9,1331.7,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,0
9924-JPRMC,No,0,72,49-72,118.2,"(94.25, 118.75]",8547.15,8510.4,7,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,0,1,1,1,1,1,1,1,1,1
0080-EMYVY,No,0,14,13-24,51.45,"(25.05, 58.83]",727.85,720.3000000000001,1,Female,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),0,0,1,0,0,1,0,0,0,0,0
6218-KNUBD,No,0,6,1-6,59.45,"(58.83, 79.1]",357.6,356.70000000000005,2,Male,0,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0,0,1,0,0,1,0,0,1,0,0
7337-CINUD,No,0,8,7-12,19.5,"(18.249, 25.05]",159.35,156.0,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
7609-NRNCA,No,0,17,13-24,19.55,"(18.249, 25.05]",280.85,332.35,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
0623-EJQEG,No,0,65,49-72,93.55,"(79.1, 94.25]",6069.25,6080.75,4,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,0,0,1,0,1,0,0,1,0,1,1
7153-CHRBV,No,0,57,49-72,59.3,"(58.83, 79.1]",3274.35,3380.1,3,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,1,1,1,1,1,0,1,1,0,0,0
0871-URUWO,Yes,1,13,13-24,102.25,"(94.25, 118.75]",1359.0,1329.25,4,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,0,1,1,0,0,1,0,1,1,1
9190-MFJLN,Yes,1,19,13-24,95.9,"(94.25, 118.75]",1777.9,1822.1000000000001,3,Male,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,0,1,0,1,1,0
6198-PNNSZ,No,0,56,49-72,109.8,"(94.25, 118.75]",6109.65,6148.8,6,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1,0,1,0,1,1,1,0,1,1,1
3317-VLGQT,No,0,14,13-24,78.1,"(58.83, 79.1]",1122.4,1093.3999999999999,1,Female,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,0,1,0
4132-POCZS,No,0,52,49-72,39.9,"(25.05, 58.83]",2020.9,2074.7999999999997,2,Male,0,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,0,1,1,0,0,0,0,1,0
5614-DNZCE,No,0,58,49-72,64.9,"(58.83, 79.1]",3795.45,3764.2000000000003,4,Female,0,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0,0,1,1,1,1,1,1,0,0,0
1095-JUDTC,Yes,1,47,25-48,95.05,"(94.25, 118.75]",4504.55,4467.349999999999,4,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,1,0,1,1,0,1
3896-RCYYE,No,0,67,49-72,53.4,"(25.05, 58.83]",3579.15,3577.7999999999997,4,Female,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,0,0,1,0,0,1,1,1,1,0
9638-JIQYA,No,0,2,1-6,24.9,"(18.249, 25.05]",49.7,49.8,0,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0,0,1,0,0,0,0,0,0,0
3258-SANFR,No,0,6,1-6,44.7,"(25.05, 58.83]",276.5,268.20000000000005,0,Male,1,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,0,1,0,0,0,0,0,0,0,0
3726-TBHQT,No,0,71,49-72,114.0,"(94.25, 118.75]",8175.9,8094.0,7,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,1,1,1,1,1,1,1,1,1,1
3190-ITQXP,No,0,46,25-48,20.25,"(18.249, 25.05]",890.35,931.5,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
0870-VEMYL,Yes,1,5,1-6,53.85,"(25.05, 58.83]",259.8,269.25,2,Female,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0,0,1,0,1,0,0,1,0,0,0
4833-QTJNO,No,0,67,49-72,83.85,"(79.1, 94.25]",5588.8,5617.95,3,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,0,1,0,1,1,0,0,0,0,1
3039-MJSLN,No,0,3,1-6,20.2,"(18.249, 25.05]",50.6,60.599999999999994,0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,1,1,0,0,0,0,0,0,0,0
0178-CIIKR,No,0,3,1-6,19.95,"(18.249, 25.05]",58.0,59.849999999999994,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
5385-SUIRI,Yes,1,52,49-72,104.2,"(94.25, 118.75]",5568.35,5418.400000000001,5,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,1,0,1,0,1,1,1
3982-XWFZQ,Yes,1,42,25-48,50.25,"(25.05, 58.83]",2203.65,2110.5,1,Female,0,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,0,0,1
5774-QPLTF,No,0,50,49-72,20.35,"(18.249, 25.05]",938.95,1017.5000000000001,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,1,1,1,1,0,0,0,0,0,0,0
2322-VCZHZ,No,0,23,13-24,90.0,"(79.1, 94.25]",2024.1,2070.0,3,Male,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,1,1,0,0,0,1,0
5010-IPEAQ,No,0,67,49-72,54.2,"(25.05, 58.83]",3623.95,3631.4,5,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),1,1,0,0,1,1,1,1,1,0,0
4009-ALQFH,Yes,1,25,25-48,99.5,"(94.25, 118.75]",2369.05,2487.5,4,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,1,1,0,1,1,0
6383-ZTSIW,No,0,39,25-48,99.1,"(94.25, 118.75]",3877.95,3864.8999999999996,4,Female,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,1,0,1,0,1,1,0,0,1,1,0
8990-YOZLV,No,0,69,49-72,66.9,"(58.83, 79.1]",4577.9,4616.1,4,Female,0,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,0,0,1,1,1,1,0,1,0,0,1
3069-SSVSN,No,0,1,1-6,25.85,"(25.05, 58.83]",25.85,25.85,0,Female,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,0,0,0,0,0,0,0,0,0,0,0
5222-IMUKT,No,0,32,25-48,91.05,"(79.1, 94.25]",2871.5,2913.6,2,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,1,1,0
3627-FCRDW,Yes,1,9,7-12,71.0,"(58.83, 79.1]",672.55,639.0,0,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,0,0,0
7562-GSUHK,Yes,1,16,13-24,93.2,"(79.1, 94.25]",1573.7,1491.2,3,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,1,1,0,0,1,0
6685-XSHHU,No,0,60,49-72,20.95,"(18.249, 25.05]",1270.55,1257.0,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,0,0,0
8901-UPRHR,No,0,72,49-72,109.2,"(94.25, 118.75]",7711.45,7862.400000000001,6,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,1,1,1,0,1,1,1,1,1,1
4903-UYAVB,Yes,1,5,1-6,19.35,"(18.249, 25.05]",126.05,96.75,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0,1,0,0,0,0,0,0,0,0
0118-JPNOY,No,0,26,25-48,85.8,"(79.1, 94.25]",2193.65,2230.7999999999997,2,Female,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,0,1,1,1,0,0,0,1,0,0
6776-TLWOI,Yes,1,3,1-6,19.85,"(18.249, 25.05]",64.55,59.550000000000004,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
3845-FXCYS,No,0,2,1-6,19.65,"(18.249, 25.05]",31.2,39.3,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
5857-XRECV,No,0,2,1-6,20.5,"(18.249, 25.05]",38.25,41.0,0,Female,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,1,1,0,0,0,0,0,0,0,0
0725-CXOTM,No,0,36,25-48,89.65,"(79.1, 94.25]",3348.1,3227.4,6,Female,0,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,0,1,1,1,0,1,1,1,1,1
4343-EJVQB,No,0,7,7-12,74.35,"(58.83, 79.1]",533.6,520.4499999999999,1,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0,0,1,0,1,0,0,0,0,0,0
9000-PLFUZ,No,0,60,49-72,49.45,"(25.05, 58.83]",2907.55,2967.0,3,Female,1,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),1,0,0,1,0,1,0,0,1,1,0
3427-GGZZI,No,0,19,13-24,89.1,"(79.1, 94.25]",1620.8,1692.8999999999999,3,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,1,0,0,0,1,1
7779-ORAEL,No,0,45,25-48,75.15,"(58.83, 79.1]",3480.35,3381.7500000000005,5,Male,1,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1,0,1,0,1,0,1,1,0,1,1
0644-OQMDK,No,0,4,1-6,70.65,"(58.83, 79.1]",293.85,282.6,0,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
4077-CROMM,Yes,1,31,25-48,104.2,"(94.25, 118.75]",3243.45,3230.2000000000003,5,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,1,1,1,1,1
3154-CFSZG,No,0,47,25-48,90.05,"(79.1, 94.25]",4137.2,4232.349999999999,3,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,1,1,1,0,1,0,1,0,0,1,0
2868-MZAGQ,Yes,1,1,1-6,79.25,"(79.1, 94.25]",79.25,79.25,1,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,1,0
4847-QNOKA,Yes,1,1,1-6,44.9,"(25.05, 58.83]",44.9,44.9,0,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,0
2220-IAHLS,No,0,1,1-6,19.4,"(18.249, 25.05]",19.4,19.4,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0,0,1,0,0,0,0,0,0,0,0
1658-XUHBX,No,0,59,49-72,88.75,"(79.1, 94.25]",5348.65,5236.25,3,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1,1,1,1,0,0,1,0,0,1,1
6379-RXJRQ,Yes,1,10,7-12,70.1,"(58.83, 79.1]",659.65,701.0,0,Male,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,0,0,0
2378-HTWFW,No,0,35,25-48,91.0,"(79.1, 94.25]",3180.5,3185.0,3,Male,1,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0,0,1,0,1,0,0,0,0,1,1
8650-RHRKE,Yes,1,4,1-6,29.65,"(25.05, 58.83]",118.5,118.6,1,Male,0,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0,0,0,1,0,0,1,0,0,0,0
4377-VDHYI,No,0,32,25-48,90.8,"(79.1, 94.25]",3023.85,2905.6,3,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,1,1,1,1,1,1,0,0,0,1,0
